Iteration	Posterior	Likelihood	Prior	r1	r2
84800	-99.75315	-99.03985	-0.7133002	0.2404002	0.8093971
85000	-99.28071	-98.48362	-0.7970821	0.2082059	0.8834823
85200	-101.7513	-99.52025	-2.231043	0.4352777	1.373391
85400	-99.74263	-98.62986	-1.112772	0.2677026	0.9818305
85600	-97.69371	-98.47761	0.7838917	0.06114894	0.2400524
85800	-97.69928	-98.56071	0.8614281	0.04842041	0.2140127
86000	-101.124	-99.86746	-1.256492	0.2015861	1.119807
86200	-97.937	-98.5445	0.6075007	0.08148492	0.3079119
86400	-100.1463	-98.57758	-1.56876	0.3123334	1.165194
86600	-98.41864	-98.46835	0.04971742	0.1346699	0.5336186
86800	-106.0961	-98.75001	-7.346061	0.7689007	3.597277
87000	-99.06489	-98.45731	-0.6075732	0.1973359	0.7995979
87200	-98.55659	-98.48032	-0.07627067	0.1397716	0.591511
87400	-100.2362	-98.49856	-1.737628	0.2953945	1.266567
87600	-98.87072	-98.52891	-0.3418132	0.1798256	0.6842281
87800	-97.88909	-98.49596	0.6068694	0.07997411	0.3097384
88000	-101.4934	-101.4838	-0.009626972	0.1903534	0.5076072
88200	-97.65291	-98.5794	0.9264912	0.0421704	0.1877312
88400	-98.32292	-98.59943	0.2765169	0.1179929	0.4368958
88600	-98.41588	-98.76647	0.3505925	0.09090185	0.4269491
88800	-101.3489	-99.88907	-1.459805	0.2166433	1.206406
89000	-98.80348	-99.71824	0.9147635	0.05769788	0.1780675
89200	-99.6841	-100.297	0.6129295	0.09867275	0.2880097
89400	-98.34031	-98.54097	0.2006563	0.1239052	0.4689139
89600	-99.47803	-98.45803	-1.02	0.2357152	0.9674319
89800	-99.89817	-98.62783	-1.270346	0.2404038	1.087916
90000	-97.83719	-98.47312	0.6359279	0.0759157	0.2992675
90200	-98.83471	-98.9054	0.0706826	0.1126708	0.5451351
90400	-98.48346	-98.6688	0.1853414	0.1075977	0.4928788
90600	-100.0462	-98.45814	-1.588044	0.2953234	1.191846
90800	-99.63516	-98.46929	-1.165869	0.2460125	1.030069
91000	-104.2224	-103.0968	-1.125612	0.3669906	0.8889624
91200	-97.35854	-98.46134	1.102803	0.02757975	0.1141659
91400	-99.17529	-98.46288	-0.7124115	0.2037268	0.8456261
91600	-98.08336	-98.45853	0.3751664	0.1005029	0.4050611
91800	-98.12316	-98.96709	0.8439313	0.06152553	0.209656
92000	-97.92057	-98.48171	0.5611367	0.07878392	0.3337949
92200	-98.69603	-99.17678	0.4807553	0.07456448	0.3782051
92400	-98.6301	-98.47207	-0.1580364	0.15611	0.6160554
92600	-100.5415	-100.1747	-0.3668158	0.2218637	0.6546914
92800	-102.2627	-98.62095	-3.641787	0.5374733	1.976567
93000	-99.1611	-98.82358	-0.3375215	0.1497002	0.7122077
93200	-101.0061	-99.61702	-1.389046	0.3367705	1.0509
93400	-99.03833	-98.45957	-0.5787571	0.1917651	0.7907607
93600	-99.14232	-98.47805	-0.6642745	0.1962732	0.8290112
93800	-101.105	-100.7076	-0.3973832	0.2333975	0.6584413
94000	-97.75653	-98.51714	0.7606129	0.06481303	0.2480277
94200	-99.11591	-98.54657	-0.5693398	0.2047574	0.7730597
94400	-102.4268	-98.56378	-3.862991	0.5525922	2.072051
94600	-98.45281	-99.20472	0.7519135	0.07402562	0.2431648
94800	-98.83433	-98.97886	0.1445383	0.141083	0.479795
95000	-101.3461	-99.76652	-1.579625	0.364321	1.118639
95200	-98.60224	-99.05879	0.4565452	0.07779652	0.3870781
95400	-98.21096	-98.46112	0.2501561	0.1105698	0.4574994
95600	-97.54127	-98.50312	0.9618528	0.04004393	0.1721768
95800	-100.056	-98.90406	-1.151905	0.2854557	0.9836438
96000	-98.07953	-98.58591	0.5063834	0.09321735	0.3467381
96200	-97.80522	-98.60486	0.7996401	0.06246077	0.2308664
96400	-100.2677	-100.2229	-0.04476433	0.1816963	0.5338331
96600	-99.14498	-98.5768	-0.5681831	0.1793946	0.7978441
96800	-100.9323	-98.59827	-2.334016	0.3393377	1.520817
97000	-101.2931	-99.02298	-2.270102	0.4177755	1.410423
97200	-98.981	-98.71298	-0.2680173	0.1467746	0.6803813
97400	-98.61231	-99.69586	1.08355	0.03697749	0.1143948
97600	-101.0692	-100.4519	-0.6172491	0.14506	0.8567118
97800	-99.59603	-98.61576	-0.980269	0.21483	0.9684517
98000	-100.226	-99.10138	-1.12458	0.2088509	1.046586
98200	-97.63491	-98.66055	1.025638	0.03237488	0.1479535
98400	-99.61805	-98.78137	-0.8366894	0.2453186	0.8661733
98600	-100.4497	-98.5361	-1.913581	0.344273	1.305665
98800	-98.04924	-98.49645	0.4472123	0.09637972	0.3731613
99000	-100.2632	-98.65393	-1.609316	0.2693294	1.228476
99200	-99.45854	-98.60001	-0.8585261	0.238708	0.8837023
99400	-98.39147	-98.57346	0.1819872	0.1271392	0.4750144
99600	-98.26129	-98.55066	0.2893691	0.1015349	0.4469277
99800	-99.26332	-98.45968	-0.8036329	0.213664	0.8812996
100000	-98.30413	-98.72301	0.4188823	0.0856508	0.3980553
